temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
30.6,0.08,0.0749423,0.0177289,4.67156,6.83693,2.41542
25.13,0.04,0.0688338,0.0116721,4.9176,6.83693,2.29504
122.49,0.02,0.084124,0.0158256,7.36326,6.83693,2.04085
31.73,0.06,0.0588687,0.020239,6.83693,14.1195,2.4282
18.11,0.1,0.0567134,0.0148944,3.63724,7.33631,2.48425
29.12,0.07,0.0643208,0.0159537,3.17525,7.33631,2.26667
90.86,0.07,0.0643208,0.0159537,3.4346,7.33631,2.13953
11.1,0.08,0.0419826,0.0203933,4.02227,6.83693,2.5105
23.26,0.09,0.0587997,0.0137265,3.81531,7.33631,2.42946
30.37,0.03,0.065356,0.0091957,4.99707,7.90937,2.46441
3.09,0.09,0.0567134,0.0148944,5.20041,7.33631,2.7547
3.9,0.09,0.0567134,0.0148944,4.992,7.33631,2.89752
97.92,0.02,0.0688338,0.0116721,7.36326,6.83693,2.19019
30.61,0.08,0.0757204,0.0116257,4.33915,6.83693,2.61718
3.44,0.1,0.0440629,0.0215088,5.76,10.0135,2.97513
86.94,0.01,0.0625936,0.0114976,5.05073,7.90937,2.20459
8.85,0.1,0.0440629,0.0215088,3.69069,7.90937,2.55814
18.28,0.1,0.0636,0.0149527,3.08023,7.90937,2.45202
18.66,0.01,0.0625936,0.0114976,5.05073,7.90937,2.40256
27.76,0.06,0.0440629,0.0144134,3.4984,7.90937,2.32517
18.28,0.13,0.0440629,0.0215088,3.072,7.90937,2.56269
22.99,0.1,0.0636,0.0149527,3.072,7.90937,2.0589
93.75,0.01,0.0549902,0.000350903,7.91636,7.56392,2.45766
34.46,0.08,0.0442883,0.0185376,3.59583,7.56392,2.02359
34.46,0.08,0.0442883,0.0185376,3.4346,7.56392,1.97435
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.01604
0.5,0.01,0.065443,0.0128544,8.10447,13.8453,3.16064
42.75,0.04,0.0446626,0.00499783,6.01055,6.5167,2.15417
46.68,0.05,0.0442883,0.0185376,4.25876,7.56392,1.98233
42.75,0.01,0.0446626,0.00499783,6.01055,6.5167,2.102
13.95,0.05,0.0570394,0.00915621,4.02227,8.10049,2.46649
34.46,0.08,0.0442883,0.0185376,3.6963,7.56392,2.0563
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.0321
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.03045
6.21,0.07,0.0442883,0.0185376,4.77642,8.16395,2.46357
106.93,0.03,0.069981,0.00814568,8.14247,19.9689,2.108
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.10371
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.02528
26.79,0.06,0.0570394,0.00915621,4.02227,8.10049,2.18167
46.68,0.04,0.0442883,0.0185376,4.25876,7.56392,1.97769
46.68,0.05,0.0442883,0.0185376,4.25876,7.56392,2.1331
7.14,0.05,0.0446626,0.021271,4.25876,8.10049,2.644
46.68,0.05,0.0442883,0.0185376,4.22999,7.56392,2.13134
6.21,0.07,0.0442883,0.0185376,4.77642,8.16395,2.40357
96.17,0.01,0.065443,0.0128544,5.22296,7.56392,2.03251
10.83,0.05,0.0442883,0.0185376,3.91605,7.56392,2.46295
6.21,0.07,0.0442883,0.0185376,4.77642,8.16395,2.73817
