temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
93.91,0.03,0.0705596,0.0164122,3.84659,7.72785,9.0877
63.02,0.01,0.0756442,0.0226843,7.6424,11.4171,9.85931
130.42,0.09,0.0583266,0.0179339,3.69069,12.5795,8.22574
131.31,0.01,0.0583266,0.0179339,6.21261,12.5795,8.61264
27.76,0.01,0.0855919,0.00155714,5.76,4.00908,8.7276
71.19,0.01,0.0855919,0.00155714,5.76,4.85726,8.21288
39.83,0.03,0.0810933,0.0055116,3.69069,6.60659,9.21391
23.32,0.03,0.0810933,0.0055116,4.29325,6.60659,10.0122
23.32,0.02,0.109509,0.0218898,3.54031,8.75655,11.1781
27.76,0.03,0.0810933,0.0055116,3.69069,6.60659,9.38431
27.76,0.04,0.0810933,0.0055116,3.69069,6.60659,10.0825
27.76,0.06,0.0735775,0.00644499,4.42277,4.29325,9.66931
64.8,0.03,0.0735775,0.00562882,4.67156,6.19181,9.09252
70.5,0.03,0.0735775,0.00644499,4.67156,6.19181,8.96141
26.79,0.03,0.0917442,0.0237099,3.54031,6.08711,10.0096
34.01,0.04,0.0964983,0.0235356,8.30719,20.8439,9.29248
29.12,0.12,0.0917442,0.0237099,3.59583,6.01055,10.1897
27.76,0.09,0.0894429,0.0234325,2.7423,4.05763,10.1968
47.18,0.1,0.0821905,0.0135845,5.1519,6.91133,10.8989
27.76,0.18,0.0862268,0.0174434,3.4984,5.2935,10.72
37.86,0.05,0.0964983,0.0235356,5.20041,6.08711,9.11052
111.08,0.06,0.0820643,0.0238841,4.4946,7.08061,9.57282
4.97,0.07,0.0964983,0.0235356,4.64435,8.3346,12.3169
117.56,0.06,0.0821905,0.0235503,3.96631,4.74399,8.73266
29.12,0.12,0.0894429,0.0234325,2.86555,4.74399,10.163
29.12,0.04,0.0923084,0.00572994,3.2285,6.55054,10.113
74.22,0.11,0.0894429,0.0234325,3.84659,4.74399,9.53744
29.12,0.04,0.0923084,0.00572994,3.2285,6.55054,9.76934
124.38,0.17,0.0701629,0.00458678,4.85726,6.19181,8.55201
29.12,0.06,0.083686,0.0144065,2.86555,21.4132,8.73363
25.28,0.14,0.0964983,0.0235356,3.54031,4.74399,9.07139
93.36,0.05,0.0701629,0.00458678,4.85726,6.57302,7.45057
29.12,0.15,0.0862268,0.0232567,3.4984,5.2935,8.15791
27.76,0.02,0.107401,0.00811398,3.46332,9.49964,10.1969
27.76,0.07,0.0930535,0.00706879,3.17525,8.49532,9.70082
27.76,0.02,0.107401,0.00811398,3.46332,9.49964,10.459
42.57,0.07,0.0930535,0.00706879,3.17525,8.49532,9.70739
93.14,0.09,0.0930675,0.0185588,4.67156,6.66871,8.9149
1.84,0.05,0.104202,0.0239068,6.01055,11.723,14.3317
1.84,0.05,0.104202,0.0239068,6.01055,11.723,11.9359
19.97,0.03,0.0990654,0.00311354,4.93303,5.38071,9.87936
29.12,0.07,0.0924186,0.00666902,3.59583,5.84891,9.48392
29.12,0.13,0.0970641,0.0238036,4.13581,4.74399,9.80789
15.89,0.15,0.104202,0.0239068,3.54031,4.85726,10.8933
29.12,0.15,0.0927842,0.0236279,4.224,6.22373,9.29991
27.76,0.03,0.0924186,0.00666902,3.59583,5.84891,9.49813
27.76,0.03,0.0927842,0.0236279,4.224,6.22373,9.41958
42.57,0.07,0.0924186,0.00666902,3.59583,5.81097,9.0022
16.08,0.05,0.0999537,0.0235374,3.54031,4.68732,9.81867
74.25,0.09,0.093121,0.024119,3.09591,6.66871,9.92871
79.44,0.09,0.0899875,0.0239214,3.2285,6.66871,9.95795
74.37,0.03,0.0927842,0.0236279,5.38071,6.01055,10.2144
