temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
29.12,0.06,0.1099,0.0152777,2.76906,6.19181,5.15458
29.12,0.1,0.114047,0.0199223,3.59583,6.19181,5.45706
29.11,0.11,0.1099,0.0152777,4.05763,6.19181,5.35906
29.12,0.08,0.103043,0.020144,4.05763,6.19181,5.43639
29.12,0.11,0.122295,0.016337,3.59583,6.19181,5.06999
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.27102
95.53,0.09,0.101528,0.0141098,3.2285,6.19181,4.73343
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.11845
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.377
29.12,0.06,0.125306,0.0202486,3.16655,6.19181,5.08723
29.12,0.06,0.101528,0.0141098,2.95891,6.19181,4.85222
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.0266
29.12,0.11,0.122295,0.016337,2.86555,6.19181,5.10503
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.04411
29.11,0.11,0.101528,0.0141098,4.05763,6.19181,5.25772
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.32062
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.14081
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.08864
25.73,0.1,0.101547,0.0199209,3.91605,11.2414,5.38443
50.79,0.08,0.100355,0.019573,3.2285,6.19181,4.97518
29.12,0.11,0.122295,0.016337,2.58487,6.19181,4.93219
29.12,0.11,0.114047,0.0199223,2.86555,6.19181,5.09365
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.01853
29.12,0.11,0.122295,0.016337,2.86555,6.19181,5.00983
29.12,0.06,0.101528,0.0141098,2.95891,6.19181,4.89936
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.0413
50.77,0.03,0.125338,0.0172354,4.71378,6.19181,5.01252
29.12,0.11,0.103043,0.020144,2.86555,6.19181,5.0372
39.51,0.09,0.125306,0.0202486,3.2285,6.19181,5.11229
223.95,0.09,0.122295,0.016337,3.2285,6.19181,4.85429
29.12,0.11,0.125306,0.0202486,3.54031,6.19181,5.24431
117.39,0.09,0.1099,0.0152777,3.2285,6.19181,4.75929
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.29957
29.12,0.08,0.114047,0.0199223,2.86555,6.19181,5.06174
29.12,0.11,0.125306,0.0202486,2.86555,6.19181,5.11933
29.12,0.08,0.122295,0.016337,2.76906,6.19181,4.97495
31.19,0.09,0.103043,0.020144,3.2285,6.19181,4.96555
29.12,0.11,0.1099,0.0152777,2.86555,6.19181,4.93132
29.12,0.08,0.114047,0.0199223,2.86555,6.19181,5.12935
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.38231
29.12,0.11,0.122295,0.016337,2.86555,6.19181,4.88997
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.41962
24.94,0.08,0.117602,0.0204968,4.93303,6.19181,5.34258
29.12,0.11,0.114047,0.0199223,2.33578,6.19181,5.08577
24.94,0.09,0.117602,0.0204968,4.93303,6.19181,5.35027
29.12,0.07,0.103043,0.020144,3.4346,6.19181,4.93977
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,4.88355
29.11,0.11,0.100355,0.019573,4.05763,6.19181,5.11177
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.03219
29.12,0.11,0.125306,0.0202486,2.86555,6.19181,5.17678
29.12,0.11,0.125306,0.0202486,2.89992,6.19181,5.15711
29.12,0.11,0.125306,0.0202486,3.59583,6.19181,5.25472
29.12,0.07,0.125306,0.0202486,2.89992,6.19181,5.18828
29.12,0.08,0.125306,0.0202486,2.89992,6.19181,5.14498
29.11,0.06,0.0880568,0.0198095,4.05763,6.19181,5.32941
270.15,0.08,0.125338,0.0172354,3.84659,6.19181,5.15158
29.12,0.11,0.125306,0.0202486,2.86555,6.19181,5.23914
48.15,0.09,0.114047,0.0199223,3.2285,6.19181,5.11946
24.94,0.11,0.117602,0.0204968,4.93303,6.19181,5.46292
211.64,0.04,0.122295,0.016337,3.34005,12.0211,4.88527
48.15,0.06,0.114047,0.0199223,2.99066,12.1234,4.85778
48.15,0.06,0.114047,0.0199223,2.99066,12.1234,4.90871
31.19,0.07,0.103043,0.020144,4.4946,6.70627,5.05199
48.15,0.04,0.114047,0.0199223,2.99066,12.1234,4.89987
35.89,0.07,0.1099,0.0152777,4.4946,6.70627,4.96958
39.51,0.09,0.125306,0.0155416,5.05528,6.25107,5.31425
31.19,0.07,0.103043,0.020144,4.4946,6.70627,5.03886
23.11,0.09,0.0984033,0.012882,9.24794,13.3201,7.9522
39.51,0.08,0.125306,0.0202486,5.05528,6.25107,5.42498
68.26,0.06,0.122295,0.016337,3.54031,12.0211,4.82461
39.51,0.09,0.125306,0.0202486,5.05528,6.25107,5.17051
23.11,0.1,0.103043,0.020144,9.24794,13.3201,8.51188
23.11,0.09,0.1099,0.0152777,9.24794,13.3201,8.28359
211.64,0.06,0.122295,0.016337,3.34005,12.0211,4.85305
39.51,0.09,0.125306,0.0202486,5.05528,6.25107,5.18513
39.51,0.08,0.125306,0.0202486,5.05528,6.25107,5.27424
211.64,0.06,0.122295,0.016337,3.34005,12.0211,4.82743
23.11,0.1,0.103043,0.020144,9.24794,13.3201,8.46921
23.11,0.13,0.1099,0.0152777,9.24794,13.3201,7.96357
23.11,0.14,0.100355,0.019573,9.24794,13.3201,8.29196
23.11,0.1,0.101528,0.0141098,9.24794,13.3201,7.74547
211.64,0.06,0.122295,0.016337,3.34005,12.0211,4.8123
211.64,0.05,0.122295,0.016337,3.34005,12.0211,4.88901
210.28,0.22,0.103275,0.0181903,3.69069,5.05073,4.88504
218.51,0.26,0.10745,0.0184761,4.61349,6.08711,5.23973
235.9,0.28,0.10948,0.0190887,3.69069,4.85726,5.00303
54.09,0.01,0.089636,0.0201684,6.21261,6.83693,5.30926
45.44,0.15,0.106745,0.0204946,6.144,6.83693,5.33316
400,0.01,0.10948,0.0190887,6.21261,6.83693,5.11015
41.7,0.25,0.110123,0.0208282,3.54031,6.08711,4.95472
250.71,0.23,0.123078,0.0193745,4.29325,6.08711,5.14148
21.67,0.29,0.110123,0.0208282,3.69069,4.85726,5.44208
43.94,0.23,0.11976,0.0199655,6.144,6.83693,5.49097
53.61,0.19,0.100564,0.00118402,6.01055,4.85726,4.21135
203.98,0.22,0.103275,0.0181903,4.81151,6.08711,5.21382
225.71,0.27,0.10745,0.0184761,3.69069,5.16128,4.94555
258.05,0.21,0.123078,0.0193745,3.69069,5.16128,5.01858
26.6,0.03,0.10948,0.00831399,4.67156,6.19181,4.94611
76.9,0.23,0.10948,0.00831399,3.42115,5.05073,4.56229
75.31,0.05,0.114674,0.00059134,7.24625,6.19181,4.03243
27.76,0.12,0.100564,0.00118402,6.01055,5.05073,4.31151
27.76,0.14,0.110123,0.0208282,3.70937,5.05073,5.19397
3.66,0.11,0.0913006,0.0213834,4.67156,8.29331,4.80655
60.69,0.22,0.103275,0.00639415,3.78196,6.08711,4.60374
27.76,0.13,0.114674,0.00059134,7.24625,5.05073,4.18887
29.12,0.01,0.114674,0.00059134,7.24625,6.19181,4.12117
27.76,0.18,0.103275,0.00639415,3.78196,5.05073,4.80484
60.69,0.2,0.103275,0.00639415,6.21261,6.83693,5.16213
