temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
72.7,0.04,0.125638,0.0204391,6.39139,7.90704,4.01258
23.48,0.04,0.113904,0.021156,5.84891,9.15983,4.58736
70.6,0.04,0.125638,0.0204391,6.39139,7.90704,4.03829
26.61,0.04,0.124652,0.0201803,5.76439,9.15983,4.48958
26.61,0.04,0.12324,0.0209343,5.76,9.15983,4.53215
26.61,0.04,0.12324,0.0209343,5.84891,9.15983,4.47954
26.61,0.04,0.119381,0.0206239,5.78554,9.15983,4.47574
80.48,0.04,0.125638,0.0204391,6.39139,7.90704,4.04461
26.61,0.04,0.12324,0.0209343,5.84891,9.15983,4.61306
26.61,0.04,0.12324,0.0209343,5.76439,9.15983,4.50146
180.19,0.04,0.110896,0.020665,5.78554,6.60659,4.37018
25.8,0.04,0.100355,0.0217308,5.78554,6.60659,4.6051
208.1,0.04,0.12519,0.0206686,5.78554,6.60659,4.34063
25.8,0.01,0.0421569,0.00655097,5.78554,6.60659,4.80346
46.76,0.04,0.108201,0.0214372,5.78554,6.60659,4.31062
177.92,0.04,0.1099,0.0196057,5.78554,6.60659,4.16028
30.33,0.04,0.101748,0.021613,5.78554,6.60659,4.32261
25.8,0.01,0.0963568,0.0220411,5.78554,6.60659,4.69617
184.8,0.04,0.112928,0.0184378,5.78554,6.60659,4.25913
31.52,0.05,0.1099,0.0196057,5.78554,6.67769,4.44753
25.8,0.03,0.0894439,0.0219283,5.78554,6.67769,4.64341
25.8,0.05,0.100355,0.0217308,5.78554,6.67769,4.59305
180.19,0.05,0.110896,0.020665,5.78554,6.67769,4.339
30.33,0.03,0.101748,0.021613,5.78554,6.67769,4.64445
31.52,0.05,0.112928,0.0184378,5.78554,6.67769,4.38855
46.76,0.05,0.108201,0.0214372,5.78554,6.67769,4.42574
199.4,0.02,0.119934,0.01721,7.36326,6.83693,4.14407
30.61,0.06,0.112928,0.0184378,4.02227,6.83693,4.49717
30.61,0.07,0.1099,0.0196057,4.02227,6.83693,4.56826
30.61,0.08,0.112928,0.0184378,4.02227,6.83693,4.47889
30.61,0.07,0.1099,0.0196057,4.02227,6.83693,4.4693
31.52,0.05,0.119934,0.01721,5.78554,6.67769,4.44282
199.4,0.02,0.119934,0.01721,7.36326,6.83693,4.11133
199.4,0.02,0.119934,0.01721,7.36326,6.83693,4.02945
30.61,0.07,0.1099,0.0196057,4.67156,6.83693,4.45158
30.61,0.07,0.1099,0.0196057,3.84,6.83693,4.5775
30.6,0.06,0.100355,0.0217308,4.67156,6.83693,4.50838
30.61,0.08,0.112928,0.0184378,4.67156,6.83693,4.51323
30.61,0.08,0.112928,0.0184378,3.84,6.83693,4.53597
30.6,0.07,0.100355,0.0217308,3.84,6.83693,4.46951
199.4,0.02,0.119934,0.01721,7.36326,6.83693,4.18554
31.52,0.03,0.112928,0.0184378,5.78554,6.67769,4.49628
30.33,0.05,0.101748,0.021613,5.78554,7.21789,4.12509
46.76,0.05,0.108201,0.0214372,5.78554,7.21789,4.04335
25.8,0.05,0.100355,0.0217308,5.78554,7.21789,4.27336
31.52,0.05,0.1099,0.0196057,5.78554,7.21789,4.04435
31.52,0.05,0.112928,0.0184378,5.78554,7.21789,3.83872
31.52,0.05,0.119934,0.01721,5.78554,6.67769,3.71025
30.61,0.07,0.0934338,0.0198882,3.84,6.83693,4.54675
30.6,0.08,0.0932806,0.0209685,3.84,6.83693,4.38881
170.44,0.08,0.10224,0.020147,4.77642,9.71452,4.38701
190.23,0.02,0.115854,0.020417,7.36326,6.83693,3.98912
29.12,0.05,0.0908407,0.0196416,2.89992,7.33631,4.35053
190.23,0.02,0.115854,0.020417,7.36326,6.83693,4.00434
30.61,0.08,0.10224,0.020147,3.84,6.83693,4.46823
190.23,0.02,0.115854,0.020417,7.36326,6.83693,4.08008
30.61,0.07,0.10224,0.020147,4.02227,6.83693,4.48154
30.61,0.07,0.0932806,0.0209685,4.02227,6.83693,4.47546
190.23,0.02,0.115854,0.020417,7.36326,6.83693,3.98582
31.52,0.03,0.10224,0.020147,5.78554,6.67769,4.68759
145.63,0.09,0.0934338,0.0198882,2.95891,7.08061,4.23018
160.62,0.05,0.10224,0.020147,5.78554,6.67769,4.19197
31.52,0.05,0.115854,0.020417,5.78554,6.67769,4.33927
201.33,0.02,0.115854,0.020417,7.36013,9.40138,4.34823
191.56,0.05,0.115854,0.020417,5.78554,6.67769,4.28086
134.7,0.05,0.0908407,0.0196416,5.78554,6.67769,4.28255
46.01,0.05,0.0932806,0.0209685,5.76439,6.67769,4.34452
31.52,0.05,0.10224,0.020147,5.78554,6.67769,4.47053
201.33,0.02,0.115854,0.020417,4.67156,9.40138,4.42076
201.33,0.08,0.115854,0.020417,4.77642,9.40138,4.45363
92.31,0.07,0.0908407,0.0196416,4.63988,9.7221,4.44287
152.48,0.02,0.0943235,0.0194078,7.74393,9.7221,4.38937
98.73,0.07,0.0934338,0.0198882,4.63988,9.7221,4.39045
152.48,0.02,0.0943235,0.0194078,7.74393,9.7221,4.35626
31.52,0.05,0.0934338,0.0198882,5.78554,6.67769,4.40477
31.52,0.05,0.0934338,0.0198882,5.78554,6.67769,4.35167
31.52,0.05,0.115854,0.020417,5.78554,6.67769,4.41456
31.52,0.05,0.115854,0.020417,5.78554,6.67769,4.415
31.52,0.05,0.10224,0.020147,5.78554,6.67769,4.40341
29.12,0.07,0.10224,0.020147,3.4346,7.33631,4.57965
134.7,0.05,0.0908407,0.0196416,5.78554,6.67769,4.30452
31.52,0.05,0.115854,0.020417,5.78554,6.67769,4.4487
160.62,0.05,0.10224,0.020147,5.78554,6.67769,4.34665
26.39,0.02,0.0943235,0.0194078,8.06714,7.08061,4.52263
201.33,0.06,0.115854,0.020417,4.77642,9.40138,4.56525
170.44,0.07,0.10224,0.020147,4.63988,9.71452,4.40247
25.8,0.03,0.0775156,0.0206422,5.78554,6.67769,4.68073
31.52,0.03,0.0932806,0.0209685,5.76439,6.67769,4.4774
26.39,0.11,0.0934338,0.0198882,5.22296,7.08061,0.869385
46.01,0.02,0.0932806,0.0196214,7.56392,9.5567,4.53521
170.44,0.08,0.10224,0.020147,4.77642,9.71452,4.47363
201.33,0.08,0.115854,0.020417,4.77642,9.40138,4.43948
30.6,0.06,0.0775156,0.0206422,3.84,6.83693,4.67827
99.63,0.02,0.10224,0.020147,4.67156,9.71452,4.47359
191.56,0.05,0.115854,0.020417,5.78554,6.67769,4.23235
201.33,0.07,0.115854,0.020417,4.63988,9.40138,4.39831
31.52,0.05,0.115854,0.020417,5.78554,6.67769,4.38634
77.03,0.02,0.0934338,0.0198882,4.67156,9.7221,4.46134
88.22,0.03,0.0908407,0.0196416,5.78554,6.67769,4.43432
79.98,0.02,0.0943235,0.0194078,5.05073,7.08061,4.08524
26.39,0.11,0.0908407,0.0196416,5.22296,7.08061,0.877395
46.01,0.05,0.0932806,0.0209685,5.76439,6.67769,4.30372
29.01,0.03,0.0805778,0.019762,3.91605,7.08061,4.48356
170.44,0.02,0.10224,0.020147,7.72188,9.71452,4.35483
29.01,0.11,0.0908407,0.0196416,2.95891,7.08061,4.35486
29.12,0.08,0.10224,0.020147,3.2285,7.33631,4.40811
31.52,0.03,0.115854,0.020417,5.78554,6.95454,4.50421
30.6,0.06,0.0932806,0.0209685,4.02227,6.83693,4.59858
201.33,0.08,0.115854,0.020417,4.77642,9.40138,4.57367
22.64,0.09,0.0700911,0.0200383,2.95891,7.08061,4.84718
30.61,0.06,0.0934338,0.0198882,4.02227,6.83693,4.44321
29.12,0.05,0.106745,0.0204946,8.10049,21.0361,5.04962
29.12,0.05,0.089636,0.0201684,8.10049,21.0361,4.93456
29.12,0.04,0.106745,0.0204946,8.10049,21.0361,4.9887
29.12,0.03,0.0889208,0.0162489,8.10049,21.0361,4.99178
29.12,0.04,0.0953536,0.0174168,8.10049,21.0361,4.8196
29.12,0.05,0.10745,0.0184761,8.10049,21.0361,4.91693
30.88,0.04,0.0940402,0.0207429,8.10049,21.0361,4.80067
29.12,0.03,0.0889208,0.0162489,8.10049,21.0361,5.13698
29.12,0.04,0.106745,0.0204946,8.10049,21.0361,4.97054
29.12,0.04,0.10745,0.0184761,8.10049,21.0361,4.78696
29.12,0.04,0.0953536,0.0174168,8.10049,21.0361,4.88057
29.12,0.04,0.10745,0.0184761,8.10049,21.0361,4.90868
29.12,0.04,0.0731705,0.019858,8.10049,21.0361,4.90822
